Name,PictureUrl,Songs.SpotifyId,Songs.Artist,Songs.Title,Songs.TimedLyrics,Songs.Snippet,Songs.StartSecond,Songs.EndSecond,Songs.IsExplicit,Enabled,Featured
'90s Baby Makers,https://storage.googleapis.com/download/storage/v1/b/music-storage-euw/o/static%2Fplaylist-img%2F37i9dQZF1DWVEvzGeX3eRs.jpg?generation=1596469757342897&alt=media,3kVIFDE3G89I2RPVkiRaRj,112,Cupid,"[
    {
      ""id"": ""tvw0mw"",
      ""text"": ""But you won't know unless you give it a try"",
      ""words"": [
        {
          ""id"": ""38hqvn"",
          ""text"": ""But"",
          ""start_time"": 0.0,
          ""end_time"": 2.06,
          ""confidence"": 0.113,
          ""created_during_correction"": false
        },
        {
          ""id"": ""xt9uuo"",
          ""text"": ""you"",
          ""start_time"": 2.06,
          ""end_time"": 2.74,
          ""confidence"": 0.915,
          ""created_during_correction"": false
        },
        {
          ""id"": ""9t6wmq"",
          ""text"": ""won't"",
          ""start_time"": 2.74,
          ""end_time"": 3.22,
          ""confidence"": 0.934,
          ""created_during_correction"": false
        },
        {
          ""id"": ""6lavl7"",
          ""text"": ""know"",
          ""start_time"": 3.22,
          ""end_time"": 3.64,
          ""confidence"": 0.985,
          ""created_during_correction"": false
        },
        {
          ""id"": ""z4og00"",
          ""text"": ""unless"",
          ""start_time"": 3.64,
          ""end_time"": 4.06,
          ""confidence"": 0.938,
          ""created_during_correction"": false
        },
        {
          ""id"": ""f7ch2d"",
          ""text"": ""you"",
          ""start_time"": 4.06,
          ""end_time"": 4.56,
          ""confidence"": 0.982,
          ""created_during_correction"": false
        },
        {
          ""id"": ""f309jh"",
          ""text"": ""give"",
          ""start_time"": 4.56,
          ""end_time"": 4.94,
          ""confidence"": 0.962,
          ""created_during_correction"": false
        },
        {
          ""id"": ""q7b5r7"",
          ""text"": ""it"",
          ""start_time"": 4.94,
          ""end_time"": 5.22,
          ""confidence"": 0.997,
          ""created_during_correction"": false
        },
        {
          ""id"": ""d8v7fv"",
          ""text"": ""a"",
          ""start_time"": 5.22,
          ""end_time"": 5.64,
          ""confidence"": 0.993,
          ""created_during_correction"": false
        },
        {
          ""id"": ""5etb4f"",
          ""text"": ""try"",
          ""start_time"": 5.64,
          ""end_time"": 5.92,
          ""confidence"": 0.997,
          ""created_during_correction"": false
        }
      ],
      ""start_time"": 0.0,
      ""end_time"": 5.92
    },
    {
      ""id"": ""b7f8z5"",
      ""text"": ""Ain't no doubt about it, Lord knows I really mean it"",
      ""words"": [
        {
          ""id"": ""f4c0jg"",
          ""text"": ""Ain't"",
          ""start_time"": 6.84,
          ""end_time"": 7.44,
          ""confidence"": 0.983,
          ""created_during_correction"": false
        },
        {
          ""id"": ""lupmno"",
          ""text"": ""no"",
          ""start_time"": 7.44,
          ""end_time"": 7.88,
          ""confidence"": 0.992,
          ""created_during_correction"": false
        },
        {
          ""id"": ""9zk352"",
          ""text"": ""doubt"",
          ""start_time"": 7.88,
          ""end_time"": 8.42,
          ""confidence"": 0.997,
          ""created_during_correction"": false
        },
        {
          ""id"": ""841grd"",
          ""text"": ""about"",
          ""start_time"": 8.42,
          ""end_time"": 9.02,
          ""confidence"": 0.991,
          ""created_during_correction"": false
        },
        {
          ""id"": ""yxz228"",
          ""text"": ""it,"",
          ""start_time"": 9.02,
          ""end_time"": 9.34,
          ""confidence"": 0.998,
          ""created_during_correction"": false
        },
        {
          ""id"": ""shz5p7"",
          ""text"": ""Lord"",
          ""start_time"": 9.54,
          ""end_time"": 10.0,
          ""confidence"": 0.714,
          ""created_during_correction"": false
        },
        {
          ""id"": ""7860tu"",
          ""text"": ""knows"",
          ""start_time"": 10.0,
          ""end_time"": 10.46,
          ""confidence"": 0.965,
          ""created_during_correction"": false
        },
        {
          ""id"": ""uvr76r"",
          ""text"": ""I"",
          ""start_time"": 10.46,
          ""end_time"": 10.88,
          ""confidence"": 0.644,
          ""created_during_correction"": false
        },
        {
          ""id"": ""k5doe3"",
          ""text"": ""really"",
          ""start_time"": 10.88,
          ""end_time"": 11.4,
          ""confidence"": 0.942,
          ""created_during_correction"": false
        },
        {
          ""id"": ""c1e194"",
          ""text"": ""mean"",
          ""start_time"": 11.4,
          ""end_time"": 11.74,
          ""confidence"": 0.936,
          ""created_during_correction"": false
        },
        {
          ""id"": ""zxyu3r"",
          ""text"": ""it"",
          ""start_time"": 11.74,
          ""end_time"": 12.12,
          ""confidence"": 0.998,
          ""created_during_correction"": false
        }
      ],
      ""start_time"": 6.84,
      ""end_time"": 12.12
    },
    {
      ""id"": ""bdenc8"",
      ""text"": ""I'd rather die before, before I lie to you"",
      ""words"": [
        {
          ""id"": ""4drsii"",
          ""text"": ""I'd"",
          ""start_time"": 12.78,
          ""end_time"": 13.38,
          ""confidence"": 0.82,
          ""created_during_correction"": false
        },
        {
          ""id"": ""p402xo"",
          ""text"": ""rather"",
          ""start_time"": 13.38,
          ""end_time"": 13.98,
          ""confidence"": 0.999,
          ""created_during_correction"": false
        },
        {
          ""id"": ""vqo0zh"",
          ""text"": ""die"",
          ""start_time"": 13.98,
          ""end_time"": 14.46,
          ""confidence"": 0.994,
          ""created_during_correction"": false
        },
        {
          ""id"": ""fz8c1n"",
          ""text"": ""before,"",
          ""start_time"": 14.46,
          ""end_time"": 15.24,
          ""confidence"": 0.99,
          ""created_during_correction"": false
        },
        {
          ""id"": ""fa5uss"",
          ""text"": ""before"",
          ""start_time"": 15.4,
          ""end_time"": 16.4,
          ""confidence"": 0.921,
          ""created_during_correction"": false
        },
        {
          ""id"": ""pm6f8k"",
          ""text"": ""I"",
          ""start_time"": 16.4,
          ""end_time"": 16.82,
          ""confidence"": 0.905,
          ""created_during_correction"": false
        },
        {
          ""id"": ""6h74af"",
          ""text"": ""lie"",
          ""start_time"": 16.82,
          ""end_time"": 17.06,
          ""confidence"": 0.694,
          ""created_during_correction"": false
        },
        {
          ""id"": ""5lql09"",
          ""text"": ""to"",
          ""start_time"": 17.06,
          ""end_time"": 17.32,
          ""confidence"": 0.917,
          ""created_during_correction"": false
        },
        {
          ""id"": ""c704hs"",
          ""text"": ""you"",
          ""start_time"": 17.32,
          ""end_time"": 17.46,
          ""confidence"": 0.965,
          ""created_during_correction"": false
        }
      ],
      ""start_time"": 12.78,
      ""end_time"": 17.46
    },
    {
      ""id"": ""j9ey4b"",
      ""text"": ""Never want to be there, ain't no life without you"",
      ""words"": [
        {
          ""id"": ""sh37y7"",
          ""text"": ""Never"",
          ""start_time"": 17.72,
          ""end_time"": 18.64,
          ""confidence"": 0.907,
          ""created_during_correction"": false
        },
        {
          ""id"": ""2n1mcy"",
          ""text"": ""want"",
          ""start_time"": 18.64,
          ""end_time"": 19.38,
          ""confidence"": 0.653,
          ""created_during_correction"": false
        },
        {
          ""id"": ""i8bmir"",
          ""text"": ""to"",
          ""start_time"": 19.38,
          ""end_time"": 19.68,
          ""confidence"": 0.982,
          ""created_during_correction"": false
        },
        {
          ""id"": ""4fk1vv"",
          ""text"": ""be"",
          ""start_time"": 19.68,
          ""end_time"": 20.0,
          ""confidence"": 0.704,
          ""created_during_correction"": false
        },
        {
          ""id"": ""ka7it1"",
          ""text"": ""there,"",
          ""start_time"": 20.0,
          ""end_time"": 20.3,
          ""confidence"": 0.194,
          ""created_during_correction"": false
        },
        {
          ""id"": ""pog738"",
          ""text"": ""ain't"",
          ""start_time"": 20.42,
          ""end_time"": 21.22,
          ""confidence"": 0.93,
          ""created_during_correction"": false
        },
        {
          ""id"": ""aynjza"",
          ""text"": ""no"",
          ""start_time"": 21.22,
          ""end_time"": 21.54,
          ""confidence"": 0.994,
          ""created_during_correction"": false
        },
        {
          ""id"": ""4s8n10"",
          ""text"": ""life"",
          ""start_time"": 21.54,
          ""end_time"": 22.04,
          ""confidence"": 0.994,
          ""created_during_correction"": false
        },
        {
          ""id"": ""uaqyd4"",
          ""text"": ""without"",
          ""start_time"": 22.04,
          ""end_time"": 22.5,
          ""confidence"": 0.996,
          ""created_during_correction"": false
        },
        {
          ""id"": ""x9iw8u"",
          ""text"": ""you"",
          ""start_time"": 22.5,
          ""end_time"": 22.86,
          ""confidence"": 0.902,
          ""created_during_correction"": false
        }
      ],
      ""start_time"": 17.72,
      ""end_time"": 22.86
    },
    {
      ""id"": ""ws1ivd"",
      ""text"": ""Never gonna leave, never gonna go"",
      ""words"": [
        {
          ""id"": ""l8bjjp"",
          ""text"": ""Never"",
          ""start_time"": 23.64,
          ""end_time"": 24.22,
          ""confidence"": 0.467,
          ""created_during_correction"": false
        },
        {
          ""id"": ""22kwgi"",
          ""text"": ""gonna"",
          ""start_time"": 24.22,
          ""end_time"": 24.54,
          ""confidence"": 0.953,
          ""created_during_correction"": false
        },
        {
          ""id"": ""smiflp"",
          ""text"": ""leave,"",
          ""start_time"": 24.54,
          ""end_time"": 24.96,
          ""confidence"": 0.965,
          ""created_during_correction"": false
        },
        {
          ""id"": ""chbob6"",
          ""text"": ""never"",
          ""start_time"": 25.38,
          ""end_time"": 25.6,
          ""confidence"": 0.979,
          ""created_during_correction"": false
        },
        {
          ""id"": ""hxjipf"",
          ""text"": ""gonna"",
          ""start_time"": 25.6,
          ""end_time"": 25.94,
          ""confidence"": 0.995,
          ""created_during_correction"": false
        },
        {
          ""id"": ""0j9fco"",
          ""text"": ""go"",
          ""start_time"": 25.94,
          ""end_time"": 26.62,
          ""confidence"": 0.995,
          ""created_during_correction"": false
        }
      ],
      ""start_time"": 23.64,
      ""end_time"": 26.62
    }
  ]",But you won't know {unless} you give it a try,0,3.64,FALSE,TRUE,FALSE
'90s Baby Makers,https://storage.googleapis.com/download/storage/v1/b/music-storage-euw/o/static%2Fplaylist-img%2F37i9dQZF1DWVEvzGeX3eRs.jpg?generation=1596469757342897&alt=media,6SkGfPa77E4giShVbk9N6R,Faith Evans,Soon as I Get Home,"[
    {
      ""id"": ""o6ih6y"",
      ""text"": ""As I get home, I'll make it up to you."",
      ""words"": [
        {
          ""id"": ""s027rh"",
          ""text"": ""As"",
          ""start_time"": 0.08,
          ""end_time"": 0.78,
          ""confidence"": 0.368,
          ""created_during_correction"": false
        },
        {
          ""id"": ""qni49i"",
          ""text"": ""I"",
          ""start_time"": 0.78,
          ""end_time"": 1.12,
          ""confidence"": 0.538,
          ""created_during_correction"": false
        },
        {
          ""id"": ""5rucmy"",
          ""text"": ""get"",
          ""start_time"": 1.12,
          ""end_time"": 2.22,
          ""confidence"": 0.823,
          ""created_during_correction"": false
        },
        {
          ""id"": ""fbclz0"",
          ""text"": ""home,"",
          ""start_time"": 2.22,
          ""end_time"": 4.88,
          ""confidence"": 0.993,
          ""created_during_correction"": false
        },
        {
          ""id"": ""nm5vbi"",
          ""text"": ""I'll"",
          ""start_time"": 5.12,
          ""end_time"": 6.62,
          ""confidence"": 0.828,
          ""created_during_correction"": false
        },
        {
          ""id"": ""zh8tws"",
          ""text"": ""make"",
          ""start_time"": 6.62,
          ""end_time"": 7.1,
          ""confidence"": 0.975,
          ""created_during_correction"": false
        },
        {
          ""id"": ""y7u7fp"",
          ""text"": ""it"",
          ""start_time"": 7.1,
          ""end_time"": 7.56,
          ""confidence"": 0.996,
          ""created_during_correction"": false
        },
        {
          ""id"": ""oac6va"",
          ""text"": ""up"",
          ""start_time"": 7.56,
          ""end_time"": 7.92,
          ""confidence"": 0.999,
          ""created_during_correction"": false
        },
        {
          ""id"": ""owq344"",
          ""text"": ""to"",
          ""start_time"": 7.92,
          ""end_time"": 8.28,
          ""confidence"": 0.995,
          ""created_during_correction"": false
        },
        {
          ""id"": ""ln39mh"",
          ""text"": ""you."",
          ""start_time"": 8.28,
          ""end_time"": 8.64,
          ""confidence"": 0.992,
          ""created_during_correction"": false
        }
      ],
      ""start_time"": 0.08,
      ""end_time"": 8.64
    },
    {
      ""id"": ""co2q8b"",
      ""text"": ""Baby, I'll do what I gotta do."",
      ""words"": [
        {
          ""id"": ""d5pfd0"",
          ""text"": ""Baby,"",
          ""start_time"": 9.08,
          ""end_time"": 10.1,
          ""confidence"": 0.367,
          ""created_during_correction"": false
        },
        {
          ""id"": ""cme8e0"",
          ""text"": ""I'll"",
          ""start_time"": 10.24,
          ""end_time"": 10.5,
          ""confidence"": 0.993,
          ""created_during_correction"": false
        },
        {
          ""id"": ""2q7ot7"",
          ""text"": ""do"",
          ""start_time"": 10.5,
          ""end_time"": 10.94,
          ""confidence"": 0.994,
          ""created_during_correction"": false
        },
        {
          ""id"": ""t8zt4f"",
          ""text"": ""what"",
          ""start_time"": 10.94,
          ""end_time"": 11.32,
          ""confidence"": 0.993,
          ""created_during_correction"": false
        },
        {
          ""id"": ""up93p3"",
          ""text"": ""I"",
          ""start_time"": 11.32,
          ""end_time"": 11.62,
          ""confidence"": 0.998,
          ""created_during_correction"": false
        },
        {
          ""id"": ""hgvpha"",
          ""text"": ""gotta"",
          ""start_time"": 11.62,
          ""end_time"": 11.9,
          ""confidence"": 0.86,
          ""created_during_correction"": false
        },
        {
          ""id"": ""edoioe"",
          ""text"": ""do."",
          ""start_time"": 11.9,
          ""end_time"": 13.38,
          ""confidence"": 0.992,
          ""created_during_correction"": false
        }
      ],
      ""start_time"": 9.08,
      ""end_time"": 13.38
    },
    {
      ""id"": ""38pbfa"",
      ""text"": ""Soon as I get home, I'll make it up to you."",
      ""words"": [
        {
          ""id"": ""a8b1zm"",
          ""text"": ""Soon"",
          ""start_time"": 14.28,
          ""end_time"": 15.36,
          ""confidence"": 0.724,
          ""created_during_correction"": false
        },
        {
          ""id"": ""wmnczk"",
          ""text"": ""as"",
          ""start_time"": 15.36,
          ""end_time"": 16.48,
          ""confidence"": 0.964,
          ""created_during_correction"": false
        },
        {
          ""id"": ""2petpd"",
          ""text"": ""I"",
          ""start_time"": 16.48,
          ""end_time"": 17.24,
          ""confidence"": 0.996,
          ""created_during_correction"": false
        },
        {
          ""id"": ""osnsq0"",
          ""text"": ""get"",
          ""start_time"": 17.24,
          ""end_time"": 18.22,
          ""confidence"": 0.996,
          ""created_during_correction"": false
        },
        {
          ""id"": ""aorgml"",
          ""text"": ""home,"",
          ""start_time"": 18.22,
          ""end_time"": 19.98,
          ""confidence"": 0.999,
          ""created_during_correction"": false
        },
        {
          ""id"": ""i58s1f"",
          ""text"": ""I'll"",
          ""start_time"": 20.64,
          ""end_time"": 22.52,
          ""confidence"": 0.904,
          ""created_during_correction"": false
        },
        {
          ""id"": ""reuxwu"",
          ""text"": ""make"",
          ""start_time"": 22.52,
          ""end_time"": 23.2,
          ""confidence"": 0.998,
          ""created_during_correction"": false
        },
        {
          ""id"": ""z8vykm"",
          ""text"": ""it"",
          ""start_time"": 23.2,
          ""end_time"": 23.54,
          ""confidence"": 0.999,
          ""created_during_correction"": false
        },
        {
          ""id"": ""kto0aj"",
          ""text"": ""up"",
          ""start_time"": 23.54,
          ""end_time"": 23.92,
          ""confidence"": 0.999,
          ""created_during_correction"": false
        },
        {
          ""id"": ""ab5vu8"",
          ""text"": ""to"",
          ""start_time"": 23.92,
          ""end_time"": 24.3,
          ""confidence"": 0.999,
          ""created_during_correction"": false
        },
        {
          ""id"": ""nsrqt2"",
          ""text"": ""you."",
          ""start_time"": 24.3,
          ""end_time"": 24.5,
          ""confidence"": 1.0,
          ""created_during_correction"": false
        }
      ],
      ""start_time"": 14.28,
      ""end_time"": 24.5
    },
    {
      ""id"": ""82nrw8"",
      ""text"": ""Baby, I'll do what I gotta do."",
      ""words"": [
        {
          ""id"": ""zcp4w0"",
          ""text"": ""Baby,"",
          ""start_time"": 25.54,
          ""end_time"": 25.94,
          ""confidence"": 0.964,
          ""created_during_correction"": false
        },
        {
          ""id"": ""14xw3r"",
          ""text"": ""I'll"",
          ""start_time"": 25.98,
          ""end_time"": 26.66,
          ""confidence"": 0.997,
          ""created_during_correction"": false
        },
        {
          ""id"": ""6irnju"",
          ""text"": ""do"",
          ""start_time"": 26.66,
          ""end_time"": 26.98,
          ""confidence"": 0.999,
          ""created_during_correction"": false
        },
        {
          ""id"": ""ql42bx"",
          ""text"": ""what"",
          ""start_time"": 26.98,
          ""end_time"": 27.32,
          ""confidence"": 0.997,
          ""created_during_correction"": false
        },
        {
          ""id"": ""068g0o"",
          ""text"": ""I"",
          ""start_time"": 27.32,
          ""end_time"": 27.62,
          ""confidence"": 0.999,
          ""created_during_correction"": false
        },
        {
          ""id"": ""z9hvhu"",
          ""text"": ""gotta"",
          ""start_time"": 27.62,
          ""end_time"": 27.92,
          ""confidence"": 0.996,
          ""created_during_correction"": false
        },
        {
          ""id"": ""s84322"",
          ""text"": ""do."",
          ""start_time"": 27.92,
          ""end_time"": 28.46,
          ""confidence"": 0.999,
          ""created_during_correction"": false
        }
      ],
      ""start_time"": 25.54,
      ""end_time"": 28.46
    }
  ]",Baby I'll do what I {gotta} do,5.12,11.62,FALSE,TRUE,FALSE
'90s Baby Makers,https://storage.googleapis.com/download/storage/v1/b/music-storage-euw/o/static%2Fplaylist-img%2F37i9dQZF1DWVEvzGeX3eRs.jpg?generation=1596469757342897&alt=media,2cXdUg5c57C4b2qLCqHAOX,Prince,Insatiable,"[
    {
      ""id"": ""vsi82x"",
      ""text"": ""Hey, mother"",
      ""words"": [
        {
          ""id"": ""2vrp65"",
          ""text"": ""Hey,"",
          ""start_time"": 0.0,
          ""end_time"": 0.62,
          ""confidence"": 0.164,
          ""created_during_correction"": false
        },
        {
          ""id"": ""1isocc"",
          ""text"": ""mother"",
          ""start_time"": 0.82,
          ""end_time"": 1.22,
          ""confidence"": 0.185,
          ""created_during_correction"": false
        }
      ],
      ""start_time"": 0.0,
      ""end_time"": 1.22
    },
    {
      ""id"": ""y9131b"",
      ""text"": ""My body, baby"",
      ""words"": [
        {
          ""id"": ""ovydun"",
          ""text"": ""My"",
          ""start_time"": 7.76,
          ""end_time"": 8.3,
          ""confidence"": 0.308,
          ""created_during_correction"": false
        },
        {
          ""id"": ""utz28c"",
          ""text"": ""body,"",
          ""start_time"": 8.3,
          ""end_time"": 8.9,
          ""confidence"": 0.527,
          ""created_during_correction"": false
        },
        {
          ""id"": ""0m01n6"",
          ""text"": ""baby"",
          ""start_time"": 9.1,
          ""end_time"": 9.74,
          ""confidence"": 0.967,
          ""created_during_correction"": false
        }
      ],
      ""start_time"": 7.76,
      ""end_time"": 9.74
    },
    {
      ""id"": ""3et03l"",
      ""text"": ""You truly do"",
      ""words"": [
        {
          ""id"": ""o97ma4"",
          ""text"": ""You"",
          ""start_time"": 10.5,
          ""end_time"": 10.98,
          ""confidence"": 0.893,
          ""created_during_correction"": false
        },
        {
          ""id"": ""qnd7d8"",
          ""text"": ""truly"",
          ""start_time"": 10.98,
          ""end_time"": 11.82,
          ""confidence"": 0.964,
          ""created_during_correction"": false
        },
        {
          ""id"": ""qehy19"",
          ""text"": ""do"",
          ""start_time"": 11.82,
          ""end_time"": 12.66,
          ""confidence"": 0.993,
          ""created_during_correction"": false
        }
      ],
      ""start_time"": 10.5,
      ""end_time"": 12.66
    },
    {
      ""id"": ""c1b291"",
      ""text"": ""It's actionable"",
      ""words"": [
        {
          ""id"": ""7e2mz6"",
          ""text"": ""It's"",
          ""start_time"": 13.42,
          ""end_time"": 13.82,
          ""confidence"": 0.869,
          ""created_during_correction"": false
        },
        {
          ""id"": ""m5jb2n"",
          ""text"": ""actionable"",
          ""start_time"": 13.82,
          ""end_time"": 14.76,
          ""confidence"": 0.212,
          ""created_during_correction"": false
        }
      ],
      ""start_time"": 13.42,
      ""end_time"": 14.76
    },
    {
      ""id"": ""2zedap"",
      ""text"": ""But never when it comes to you"",
      ""words"": [
        {
          ""id"": ""neojj8"",
          ""text"": ""But"",
          ""start_time"": 14.9,
          ""end_time"": 15.48,
          ""confidence"": 0.707,
          ""created_during_correction"": false
        },
        {
          ""id"": ""tjp29c"",
          ""text"": ""never"",
          ""start_time"": 15.48,
          ""end_time"": 16.12,
          ""confidence"": 0.611,
          ""created_during_correction"": false
        },
        {
          ""id"": ""oaqixq"",
          ""text"": ""when"",
          ""start_time"": 16.12,
          ""end_time"": 16.48,
          ""confidence"": 0.566,
          ""created_during_correction"": false
        },
        {
          ""id"": ""te1a5t"",
          ""text"": ""it"",
          ""start_time"": 16.48,
          ""end_time"": 17.14,
          ""confidence"": 0.887,
          ""created_during_correction"": false
        },
        {
          ""id"": ""x5taz8"",
          ""text"": ""comes"",
          ""start_time"": 17.14,
          ""end_time"": 17.66,
          ""confidence"": 0.989,
          ""created_during_correction"": false
        },
        {
          ""id"": ""hg2xjc"",
          ""text"": ""to"",
          ""start_time"": 17.66,
          ""end_time"": 18.04,
          ""confidence"": 0.99,
          ""created_during_correction"": false
        },
        {
          ""id"": ""0n7a7q"",
          ""text"": ""you"",
          ""start_time"": 18.04,
          ""end_time"": 18.46,
          ""confidence"": 0.998,
          ""created_during_correction"": false
        }
      ],
      ""start_time"": 14.9,
      ""end_time"": 18.46
    },
    {
      ""id"": ""by4tf1"",
      ""text"": ""Tonight, we video"",
      ""words"": [
        {
          ""id"": ""l1qqbt"",
          ""text"": ""Tonight,"",
          ""start_time"": 20.62,
          ""end_time"": 21.26,
          ""confidence"": 0.982,
          ""created_during_correction"": false
        },
        {
          ""id"": ""xalp3b"",
          ""text"": ""we"",
          ""start_time"": 22.14,
          ""end_time"": 22.42,
          ""confidence"": 0.897,
          ""created_during_correction"": false
        },
        {
          ""id"": ""5xdmpi"",
          ""text"": ""video"",
          ""start_time"": 22.42,
          ""end_time"": 23.16,
          ""confidence"": 0.97,
          ""created_during_correction"": false
        }
      ],
      ""start_time"": 20.62,
      ""end_time"": 23.16
    },
    {
      ""id"": ""9hv2ic"",
      ""text"": ""No one will ever know"",
      ""words"": [
        {
          ""id"": ""h7nurx"",
          ""text"": ""No"",
          ""start_time"": 26.3,
          ""end_time"": 26.88,
          ""confidence"": 0.792,
          ""created_during_correction"": false
        },
        {
          ""id"": ""di9pdl"",
          ""text"": ""one"",
          ""start_time"": 26.88,
          ""end_time"": 27.5,
          ""confidence"": 0.962,
          ""created_during_correction"": false
        },
        {
          ""id"": ""f3p7fc"",
          ""text"": ""will"",
          ""start_time"": 27.5,
          ""end_time"": 28.34,
          ""confidence"": 0.889,
          ""created_during_correction"": false
        },
        {
          ""id"": ""asf17i"",
          ""text"": ""ever"",
          ""start_time"": 28.34,
          ""end_time"": 28.62,
          ""confidence"": 0.998,
          ""created_during_correction"": false
        },
        {
          ""id"": ""wt6aea"",
          ""text"": ""know"",
          ""start_time"": 28.62,
          ""end_time"": 29.26,
          ""confidence"": 0.999,
          ""created_during_correction"": false
        }
      ],
      ""start_time"": 26.3,
      ""end_time"": 29.26
    }
  ]","Tonight, we {video}",14.9,22.42,FALSE,TRUE,FALSE
